epoch,evalLossMean
1,1.315265768104129
2,1.0731036067008972
3,0.9480914672215781
4,0.8641391727659438
5,0.8162539402643839
6,0.7704139285617404
7,0.7273771299256219
8,0.7007092038790385
9,0.6928189992904663
10,0.6367834740214877
11,0.6456686655680338
12,0.6525359219974942
13,0.5975881086455451
14,0.5689469708336724
15,0.5619235005643632
16,0.5294108092784882
17,0.5508194665114085
18,0.4776958972215653
19,0.4795570141739315
20,0.4930241869555579
21,0.472521937555737
22,0.470859815677007
23,0.4783996045589447
24,0.4376851949426863
25,0.4218763907750448
26,0.4197910626729329
27,0.4230373717016644
28,0.43481623464160496
29,0.4556866188844045
30,0.4088568819893731
31,0.3769386311372121
32,0.3766848246256511
33,0.39198313984606
34,0.4188461634847853
35,0.3646621488862568
36,0.3822749008735021
37,0.3772130575444963
38,0.4216028418805864
39,0.3939908908473121
40,0.3740023308330112
41,0.3490845776266522
42,0.3504596733384662
43,0.3839649177259869
44,0.3896467255221473
45,0.3573192142777973
46,0.3364998565779792
47,0.34437621467643315
48,0.33609236942397225
49,0.3293204340669844
50,0.3313215739197201
51,0.33895785941018003
52,0.34986312521828544
53,0.34262807336118484
54,0.3305546326769723
55,0.33480629490481484
56,0.3246164421240489
57,0.33616313172711265
58,0.32462724381022984
59,0.3212827377849155
60,0.32713976667986977
61,0.33792125847604537
62,0.3445648103952408
63,0.3409583485788769
64,0.33565454019440544
65,0.335622188117769
66,0.34770535594887203
67,0.31669114861223435
68,0.3220215671592289
69,0.31631414261129165
70,0.3218558844592836
71,0.3125884367360009
72,0.3204239192936156
73,0.3436045762565401
74,0.3688270681434208
75,0.33277352650960285
76,0.32481716076533
77,0.3243775616089503
78,0.35260896384716034
79,0.3231281008985307
80,0.3182578633228938
81,0.3270759615633223
1,1.152558962504069
2,1.0862209730678134
3,1.038561569319831
4,0.9725437429216172
5,0.9457645085122852
6,0.9428774979379442
7,0.8688607149653964
8,0.8020300666491189
9,0.7859552899996439
10,0.7572362025578817
11,0.7146655519803365
12,0.7813508974181281
13,0.6976294053925408
14,0.6911548574765524
15,0.6748825642797682
16,0.6748846107059054
17,0.6713864604632059
18,0.6610469222068787
19,0.6583160625563728
20,0.6879741748174032
21,0.6486137078868018
22,0.6408862504694197
23,0.6320831974347433
24,0.6447260777155558
25,0.6353067855040232
26,0.6353900863064661
27,0.6102112697230445
28,0.6095312337080637
29,0.6017167700661553
30,0.5890144242180718
31,0.5918261739942763
32,0.6094072527355618
33,0.5822471181551615
34,0.5843104124069214
35,0.5910333957937028
36,0.5946432451407114
37,0.6018728183375465
38,0.5994709796375699
39,0.5952441626124911
40,0.5705534650219811
41,0.5786599947346581
42,0.5725279152393341
43,0.5615338219536675
44,0.5579733815458086
45,0.5481494168440499
46,0.5601409276326498
47,0.5530848469999101
48,0.5787983470492892
49,0.5650558703475528
50,0.5652455919318728
51,0.578827871216668
52,0.5540081527498033
53,0.5681310064262814
54,0.5530217786629995
55,0.5802433689435323
