epoch,evalLossMean
1,1.266627358065711
2,1.007647885216607
3,0.9214770793914796
4,0.8039152257972293
5,0.8337625993622674
6,0.8354805641704135
7,0.7825840314229331
8,0.7340906461079916
9,0.6623105274306403
10,0.6423598792817857
11,0.5947253240479363
12,0.5772153933842977
13,0.5794969432883792
14,0.556537366575665
15,0.5695738626850976
16,0.5111194716559516
17,0.4864437182744344
18,0.4526432951291402
19,0.4849105444219377
20,0.4812964234087202
21,0.4553202125761244
22,0.43210502962271374
23,0.4727217025227017
24,0.4046687616242303
25,0.4284005959828695
26,0.4182858814795812
27,0.3851029723882675
28,0.4057547152042389
29,0.3786237686872482
30,0.38989129331376815
31,0.41278492907683056
32,0.44257347782452894
33,0.4316539317369461
34,0.3721287531985177
35,0.3524307906627655
36,0.3580048862430785
37,0.3483160866631402
38,0.3298979467815823
39,0.3341029981772105
40,0.3658754610353046
41,0.3466385106245677
42,0.3313819915056229
43,0.3536521295706431
44,0.3485781318611569
45,0.380174544122484
46,0.407240758339564
47,0.36694003641605377
48,0.4094061123000251
1,1.3703980843226116
2,1.189843522177802
3,1.0570434265666535
4,1.0182729495896234
5,0.9207737776968214
6,0.8604063457912869
7,0.7858131627241769
8,0.7331881589359708
9,0.6897180279095968
10,0.6885751883188883
11,0.6413161324130164
12,0.6299895246823629
13,0.574455201625824
14,0.5962125360965729
15,0.5941643615563711
16,0.5675303075048659
17,0.539008703496721
18,0.6010559731059604
19,0.519559770822525
20,0.5310691859987047
21,0.4918463726838429
22,0.5202528039614359
23,0.507087402873569
24,0.5226385494073232
25,0.4666822089089288
26,0.4561606181992425
27,0.487271398305893
28,0.4787974821196662
29,0.4803469942675697
30,0.4968123435974121
31,0.4657304485638936
32,0.4192249510023329
33,0.4279036323229472
34,0.4316774374908871
35,0.4209686120351155
36,0.4322581887245178
37,0.4212864604261186
38,0.4076242811150021
39,0.42987317343552905
40,0.4191174192561044
41,0.4259700477123261
42,0.41337809297773576
43,0.4241045051150852
44,0.41184474362267387
45,0.3836714956495497
46,0.3776070210668776
47,0.3973575267526839
48,0.3601119816303253
49,0.4333023644155926
50,0.3692480838961072
51,0.37054750157727134
52,0.3715284499857161
53,0.4000914692878723
54,0.38518738249937695
55,0.38287753860155743
56,0.34209850430488586
57,0.3413106898466746
58,0.34777136312590706
59,0.3516951749722163
60,0.3413917256726159
61,0.3493945565488603
62,0.3495717247327169
63,0.3329971035321553
64,0.34042800466219586
65,0.3585393710268868
66,0.35771626234054565
67,0.3394479966825909
68,0.3257019519805908
69,0.31729908287525177
70,0.31245896385775673
71,0.3228088551097446
72,0.33737335602442425
73,0.33869775301880306
74,0.350745537214809
75,0.3384496536519792
76,0.3530900892284181
77,0.3629884984758165
78,0.35173515644338393
79,0.36775569452179796
80,0.3557772073480818
